symbol,name,sector,subSector,headQuarter,dateFirstAdded,cik,founded,market_cap,date,stock_price,fmp_dcf_calc,margin_of_safety,% weight
UNH,UnitedHealth Group,Health Care,Managed Health Care,"Minnetonka, Minnesota",1994-07-01,0000731766,1977,469117698048,2022-05-04,499.62,521.8624557752341,0.044518745797274197,0.011993860354685243
UPS,United Parcel Service,Industrials,Air Freight & Logistics,"Sandy Springs, Georgia",2002-07-22,0001090727,1907,155146436608,2022-05-04,178.12,189.89382319173365,0.06610051196796339,0.003966605188732363
URI,United Rentals,Industrials,Trading Companies & Distributors,"Stamford, Connecticut",2014-09-20,0001067701,1997,22556422144,2022-05-04,312.45,314.42530864197533,0.0063219991741889775,0.0005766965911159985
UHS,Universal Health Services,Health Care,Health Care Facilities,"King of Prussia, Pennsylvania",2014-09-20,0000352915,1979,9314501632,2022-05-04,125.11,126.45717889399091,0.010767955351218245,0.00023814243698873404
VLO,Valero,Energy,Oil & Gas Refining & Marketing,"San Antonio, Texas",,0001035002,1980,49703223296,2022-05-04,121.4,131.52776412776413,0.08342474569822177,0.0012707546994506402
VTR,Ventas,Real Estate,Health Care REITs,"Chicago, Illinois",2009-03-04,0000740260,1998,23119933440,2022-05-04,57.87,58.26767279410788,0.006871829861895343,0.0005911037981359736
VRSN,Verisign,Information Technology,Internet Services & Infrastructure,"Dulles, Virginia",2006-02-01,0001014473,1995,20098699264,2022-05-04,183.14,185.07834238234835,0.01058393787456791,0.0005138603665695976
VRSK,Verisk,Industrials,Research & Consulting Services,"Jersey City, New Jersey",2015-10-08,0001442145,1971,31770650624,2022-05-04,200.12,201.81549236569026,0.008472378401410435,0.0008122753597813749
VZ,Verizon,Communication Services,Integrated Telecommunication Services,"New York City, New York",1983-11-30,0000732712,1983,198097010688,2022-05-04,47.17,47.87521487204249,0.014950495485318837,0.005064715939643266
VRTX,Vertex,Health Care,Biotechnology,"Cambridge, Massachusetts",2013-09-23,0000875320,1989,68766752768,2022-05-04,269.11,294.90765827878937,0.09586287495369683,0.0017581490384533857
VFC,VF Corporation,Consumer Discretionary,"Apparel, Accessories & Luxury Goods","Denver, Colorado",1979-06-30,0000103379,1899,20203460608,2022-05-04,51.95,54.03035274825883,0.04004528870565592,0.0005165387838105873
VTRS,Viatris,Health Care,Pharmaceuticals,"Pittsburgh, Pennsylvania",2004-04-23,0001792044,1961,12607920128,2022-05-04,10.4,11.566333998669329,0.1121474998720508,0.0003223447633876835
V,Visa,Information Technology,Data Processing & Outsourced Services,"San Francisco, California",2009-12-21,0001403161,1958,448798162944,2022-05-04,208.56,216.09519195612432,0.036129612371136946,0.011474353912008753
VNO,Vornado Realty Trust,Real Estate,Office REITs,"New York City, New York",2005,0000899689,1982,7974376448,2022-05-04,38.71,47.918798510039444,0.2378919790761933,0.00020387966160939148
VMC,Vulcan Materials,Materials,Construction Materials,"Birmingham, Alabama",1999-06-30,0001396009,1909,23512934400,2022-05-04,176.93,178.6936684303351,0.009968170634347412,0.0006011515935039816
WAB,Wabtec,Industrials,Construction Machinery & Heavy Trucks,"Pittsburgh, Pennsylvania",2019-02-27,0000943452,1999,16823707648,2022-05-04,92.11,94.59424369747899,0.026970401666257603,0.00043012915739008405
WMT,Walmart,Consumer Staples,Hypermarkets & Super Centers,"Bentonville, Arkansas",1982-08-31,0000104169,1962,419826466816,2022-05-04,152.51,157.7720320855615,0.034502865946898664,0.01073363899325066
WBA,Walgreens Boots Alliance,Consumer Staples,Drug Retail,"Deerfield, Illinois",1979-12-31,0001618921,2014,37090410496,2022-05-04,42.94,44.316962142197596,0.03206712021885418,0.0009482848458670988
WBD,Warner Bros. Discovery,Communication Services,Broadcasting,"New York City, New York",2022-04-11,0001437107,2022,46765207552,2022-05-04,19.27,25.081011904761905,0.301557441866212,0.0011956389007928008
WM,Waste Management,Industrials,Environmental & Facilities Services,"Houston, Texas",,0000823768,1968,66154934272,2022-05-04,159.33,159.60758174547166,0.0017421812933637749,0.0016913730748878354
WAT,Waters,Health Care,Health Care Distributors,"Milford, Massachusetts",,0001000697,1958,19748370432,2022-05-04,326.93,336.051110648252,0.027899277057021377,0.0005049035629642089
WEC,WEC Energy Group,Utilities,Electric Utilities,"Milwaukee, Wisconsin",2008-10-31,0000783325,1896,31404707840,2022-05-04,99.56,99.61150078988942,0.0005172839482665415,0.0008029193566560107
WFC,Wells Fargo,Financials,Diversified Banks,"San Francisco, California",1976-06-30,0000072971,1852,167361544192,2022-05-04,44.16,100.8166687630013,1.2829861585824571,0.00427890697395506
WELL,Welltower,Real Estate,Health Care REITs,"Toledo, Ohio",2009-01-30,0000766704,1970,41170268160,2022-05-04,90.69,91.33512071530738,0.007113471334296894,0.0010525939420547286
WST,West Pharmaceutical Services,Health Care,Health Care Supplies,"Exton, Pennsylvania",2020-05-22,0000105770,1923,22785568768,2022-05-04,306.45,316.51068601583114,0.03282977978734264,0.0005825551477648725
WDC,Western Digital,Information Technology,"Technology Hardware, Storage & Peripherals","San Jose, California",2009-07-01,0000106040,1970,19313299456,2022-05-04,61.72,72.62614886731392,0.17670364334598052,0.0004937801699388903
WRK,WestRock,Materials,Paper Packaging,"Atlanta, Georgia",,0001732845,2015,13468659712,2022-05-04,51.17,52.25747663551402,0.021252230516201197,0.00034435116053535526
WY,Weyerhaeuser,Real Estate,Specialized REITs,"Seattle, Washington",,0000106535,1900,30757982208,2022-05-04,41.17,43.68237132286579,0.06102432166300192,0.0007863846214493038
WHR,Whirlpool,Consumer Discretionary,Household Appliances,"Benton Harbor, Michigan",,0000106640,1911,10702622720,2022-05-04,190.43,235.84864139020536,0.2385057049320241,0.00027363231629651117
WMB,Williams,Energy,Oil & Gas Storage & Transportation,"Tulsa, Oklahoma",1975-03-31,0000107263,1908,42983215104,2022-05-04,35.31,36.692528298626115,0.039154015820620586,0.0010989452789735173
WTW,Willis Towers Watson,Financials,Insurance Brokers,"London, England",2016-01-05,0001140536,2016,25196466176,2022-05-04,213.99,250.03615384615384,0.16844784263822526,0.0006441941926385663
WYNN,Wynn Resorts,Consumer Discretionary,Casinos & Gaming,"Paradise, Nevada",2008-11-14,0001174922,2002,8310161920,2022-05-04,71.69,97.4795358096398,0.3597368644112122,0.0002124646373565397
XEL,Xcel Energy,Utilities,Multi-Utilities,"Minneapolis, Minnesota",1957-03-04,0000072903,1909,39285817344,2022-05-04,72.13,72.44439393939393,0.0043587125938435835,0.00100441447658919
XYL,Xylem,Industrials,Industrial Machinery,"White Plains, New York",2011-11-01,0001524472,2011,14834259968,2022-05-04,82.37,89.81892324682497,0.09043247841234625,0.00037926525317977846
YUM,Yum! Brands,Consumer Discretionary,Restaurants,"Louisville, Kentucky",1997-10-06,0001041061,1997,33163173888,2022-05-04,115.07,116.65306188925081,0.013757381500398142,0.0008478777888488827
ZBRA,Zebra,Information Technology,Electronic Equipment & Instruments,"Lincolnshire, Illinois",2019-12-23,0000877212,1969,19441547264,2022-05-04,368.14,374.2980414979658,0.01672744471659104,0.0004970590620087203
ZBH,Zimmer Biomet,Health Care,Health Care Equipment,"Warsaw, Indiana",2001-08-07,0001136869,1927,25260978176,2022-05-04,120.68,122.99159420289855,0.019154741489049942,0.0006458435610644881
ZION,Zions Bancorp,Financials,Regional Banks,"Salt Lake City, Utah",2001-06-22,0000109380,1873,8697969664,2022-05-04,57.47,123.15324950336024,1.1429136854595483,0.0002223796585662609
ZTS,Zoetis,Health Care,Pharmaceuticals,"Parsippany, New Jersey",2013-06-21,0001555280,1952,82534899712,2022-05-04,175.14,182.41585781778593,0.04154309591061978,0.002110157143191796
